arrest,prob_positive,model
0,0.05401502087342214,Logistic Regression
0,0.037209115194520415,Logistic Regression
0,0.07393238390654255,Logistic Regression
0,0.10916353327821626,Logistic Regression
0,0.15065152288833916,Logistic Regression
1,0.9783406912223122,Logistic Regression
1,0.10746816998572617,Logistic Regression
0,0.048093698486684544,Logistic Regression
0,0.0522974553883826,Logistic Regression
0,0.050211071126071705,Logistic Regression
0,0.12516180827133083,Logistic Regression
1,0.8019376233870371,Logistic Regression
1,0.3185897263347355,Logistic Regression
1,0.9401282802301515,Logistic Regression
0,0.19031877118046436,Logistic Regression
1,0.6376060802647072,Logistic Regression
1,0.8312271696994817,Logistic Regression
0,0.06923145183568435,Logistic Regression
0,0.05287365333758898,Logistic Regression
0,0.046845750514938445,Logistic Regression
0,0.018559022672841707,Logistic Regression
0,0.03740435448391122,Logistic Regression
0,0.36568033213428985,Logistic Regression
0,0.05483750545770971,Logistic Regression
0,0.041000703604534894,Logistic Regression
0,0.03767305030976209,Logistic Regression
0,0.04009742934999383,Logistic Regression
0,0.62925019598871,Logistic Regression
0,0.018505367418906515,Logistic Regression
0,0.028354981866341,Logistic Regression
1,0.03896292231789367,Logistic Regression
0,0.08423499003577128,Logistic Regression
0,0.04677037295136788,Logistic Regression
0,0.030821388334190347,Logistic Regression
0,0.04928409617977647,Logistic Regression
0,0.1628803876444742,Logistic Regression
0,0.6559505949209328,Logistic Regression
0,0.054132013604115015,Logistic Regression
0,0.030383076543666343,Logistic Regression
0,0.0560538435227399,Logistic Regression
0,0.13235298356726888,Logistic Regression
0,0.03694229556092754,Logistic Regression
0,0.12336302222270878,Logistic Regression
1,0.16996863529787043,Logistic Regression
0,0.20795848850710996,Logistic Regression
1,0.8311143244992032,Logistic Regression
0,0.1707737009493796,Logistic Regression
0,0.05283061061515926,Logistic Regression
0,0.030984906961544878,Logistic Regression
0,0.19445504516556444,Logistic Regression
0,0.193098636117505,Logistic Regression
0,0.2355339787270887,Logistic Regression
0,0.09410758411116493,Logistic Regression
0,0.04025798888560994,Logistic Regression
0,0.11283411697740653,Logistic Regression
0,0.17297175828892453,Logistic Regression
0,0.033752625028814376,Logistic Regression
1,0.24805652149218826,Logistic Regression
0,0.02981569377725135,Logistic Regression
0,0.1291993579212466,Logistic Regression
0,0.03032279687451178,Logistic Regression
0,0.06449075454616449,Logistic Regression
0,0.02628421842947104,Logistic Regression
0,0.09484318158060934,Logistic Regression
0,0.08468130181985445,Logistic Regression
0,0.035296176723284556,Logistic Regression
0,0.033585640804875916,Logistic Regression
0,0.234053018896902,Logistic Regression
0,0.1949469738918156,Logistic Regression
0,0.14403592809543997,Logistic Regression
0,0.14789605601517453,Logistic Regression
1,0.7377450864922748,Logistic Regression
0,0.07304733445753275,Logistic Regression
1,0.8319424757546319,Logistic Regression
0,0.04076307968288606,Logistic Regression
0,0.07179432115292994,Logistic Regression
0,0.2006562384663123,Logistic Regression
0,0.08594605844889136,Logistic Regression
0,0.06050449571850913,Logistic Regression
0,0.022521800315119855,Logistic Regression
0,0.02761391659831547,Logistic Regression
0,0.019601412190985434,Logistic Regression
0,0.031418465430140374,Logistic Regression
0,0.03292260223088772,Logistic Regression
0,0.046524922818551806,Logistic Regression
0,0.12099477638988498,Logistic Regression
1,0.9705444871301906,Logistic Regression
0,0.14031696274213323,Logistic Regression
1,0.8327079477798307,Logistic Regression
0,0.015031978270152901,Logistic Regression
0,0.41765549728097306,Logistic Regression
0,0.20742911076645076,Logistic Regression
0,0.1977733962948407,Logistic Regression
1,0.8284275094735599,Logistic Regression
0,0.1600156122948172,Logistic Regression
1,0.9620903529622624,Logistic Regression
0,0.21785949004801275,Logistic Regression
0,0.03253603796973892,Logistic Regression
0,0.04956604137110643,Logistic Regression
0,0.08548947763718984,Logistic Regression
1,0.8313608173014353,Logistic Regression
0,0.1474490779723724,Logistic Regression
0,0.30928210258480804,Logistic Regression
0,0.3757129042002464,Logistic Regression
0,0.14930251880943457,Logistic Regression
0,0.7021256002508388,Logistic Regression
0,0.030181065563007814,Logistic Regression
0,0.0479735798807992,Logistic Regression
0,0.055687329390315954,Logistic Regression
0,0.05418466244479858,Logistic Regression
0,0.015416598693220873,Logistic Regression
1,0.9669941670118016,Logistic Regression
0,0.22225428933554436,Logistic Regression
0,0.17208078965956863,Logistic Regression
0,0.054210484482177135,Logistic Regression
0,0.04087392209363827,Logistic Regression
0,0.16942175191812037,Logistic Regression
1,0.05792685752446136,Logistic Regression
1,0.06639867912722641,Logistic Regression
0,0.15079788045112097,Logistic Regression
0,0.061085870209403925,Logistic Regression
0,0.24960713992398698,Logistic Regression
0,0.1942051234343124,Logistic Regression
0,0.06298282514839304,Logistic Regression
0,0.3382031391353816,Logistic Regression
0,0.35226352340563105,Logistic Regression
0,0.19628594776213304,Logistic Regression
1,0.9671250516657083,Logistic Regression
0,0.039208930126282904,Logistic Regression
1,0.9760080278672366,Logistic Regression
0,0.17761722312700734,Logistic Regression
0,0.03940136777780845,Logistic Regression
0,0.33157465496938276,Logistic Regression
0,0.03692547534999946,Logistic Regression
0,0.19696527030906053,Logistic Regression
0,0.37458319397970163,Logistic Regression
0,0.044532120500204275,Logistic Regression
0,0.20029619277839616,Logistic Regression
0,0.1232727397828085,Logistic Regression
0,0.0304305785223562,Logistic Regression
0,0.03591198192480549,Logistic Regression
0,0.03315468076690575,Logistic Regression
0,0.036867046943775295,Logistic Regression
0,0.06818449466984466,Logistic Regression
0,0.10711018579196319,Logistic Regression
0,0.1719441875840788,Logistic Regression
1,0.6308559072722082,Logistic Regression
0,0.19296365103452018,Logistic Regression
0,0.07583528424016506,Logistic Regression
0,0.18259884877381205,Logistic Regression
1,0.15317668849935895,Logistic Regression
0,0.06643156768164904,Logistic Regression
1,0.13142063479151056,Logistic Regression
0,0.032825642061242166,Logistic Regression
0,0.1507841427203651,Logistic Regression
1,0.009499977594205955,Logistic Regression
0,0.08057489855906508,Logistic Regression
0,0.0741854751399883,Logistic Regression
0,0.0219271341525763,Logistic Regression
1,0.9702418213997697,Logistic Regression
0,0.1912778253025691,Logistic Regression
1,0.9681818556673032,Logistic Regression
0,0.14684213613673225,Logistic Regression
0,0.08081263694111707,Logistic Regression
0,0.007936041562669027,Logistic Regression
0,0.2626111121612116,Logistic Regression
0,0.058701489342075974,Logistic Regression
0,0.04066941359323395,Logistic Regression
0,0.03803945220237348,Logistic Regression
0,0.05377287867231073,Logistic Regression
0,0.021837102593607716,Logistic Regression
0,0.039378418405444426,Logistic Regression
0,0.05469429949898241,Logistic Regression
0,0.022550305760942302,Logistic Regression
0,0.04995013352179756,Logistic Regression
0,0.2183716910360619,Logistic Regression
0,0.046320118532261034,Logistic Regression
1,0.09489534369657215,Logistic Regression
0,0.18634093976882204,Logistic Regression
0,0.20028387949127013,Logistic Regression
0,0.047600932936053275,Logistic Regression
0,0.879157180535267,Logistic Regression
0,0.06372469586826379,Logistic Regression
0,0.0761117209861707,Logistic Regression
0,0.07572781691634944,Logistic Regression
0,0.09208902141053299,Logistic Regression
0,0.0528803116094142,Logistic Regression
0,0.05147291683576094,Logistic Regression
0,0.12574455330609613,Logistic Regression
1,0.832301008186182,Logistic Regression
0,0.054368650991928336,Logistic Regression
1,0.8330479990378045,Logistic Regression
1,0.8307438567553572,Logistic Regression
0,0.19719938449877805,Logistic Regression
0,0.1535676068230304,Logistic Regression
0,0.035865834175644706,Logistic Regression
0,0.3709525338560328,Logistic Regression
0,0.026469227549200558,Logistic Regression
0,0.049834831988210815,Logistic Regression
0,0.053754633992749046,Logistic Regression
1,0.9728496464508692,Logistic Regression
0,0.054322788330763316,Logistic Regression
0,0.017493799219617023,Logistic Regression
0,0.017693164549850815,Logistic Regression
0,0.17895552531045256,Logistic Regression
0,0.03738982012790826,Logistic Regression
0,0.035283721909630694,Logistic Regression
0,0.03189528092364191,Logistic Regression
0,0.05337375837747449,Logistic Regression
0,0.03293627160395962,Logistic Regression
1,0.9700625801558165,Logistic Regression
0,0.06339123932439361,Logistic Regression
0,0.0428512512830862,Logistic Regression
0,0.02988965354344386,Logistic Regression
1,0.8318737124573964,Logistic Regression
0,0.07544023598136451,Logistic Regression
0,0.19757461871602966,Logistic Regression
0,0.17003313946456078,Logistic Regression
0,0.0307300797382154,Logistic Regression
0,0.1994756791943948,Logistic Regression
0,0.05313165202224657,Logistic Regression
0,0.05955742004909159,Logistic Regression
0,0.12139322482305293,Logistic Regression
0,0.1240480008646766,Logistic Regression
0,0.02750565384891679,Logistic Regression
0,0.06348323619546137,Logistic Regression
1,0.8117834806942923,Logistic Regression
1,0.16103399538853158,Logistic Regression
0,0.12249936333674416,Logistic Regression
0,0.05166367195240418,Logistic Regression
1,0.9749950580321222,Logistic Regression
0,0.023607817351501192,Logistic Regression
0,0.040682153345626304,Logistic Regression
1,0.9705981315202017,Logistic Regression
0,0.04234224425810773,Logistic Regression
1,0.6167760087649701,Logistic Regression
0,0.07370871476729102,Logistic Regression
0,0.1982892385029872,Logistic Regression
0,0.6228491690428694,Logistic Regression
0,0.05747262206804593,Logistic Regression
0,0.16934509679426035,Logistic Regression
0,0.21917529119150136,Logistic Regression
0,0.04837888775625965,Logistic Regression
1,0.960809949973578,Logistic Regression
0,0.14578862651506252,Logistic Regression
0,0.03606681198280348,Logistic Regression
0,0.06785021186928464,Logistic Regression
0,0.03176854724045097,Logistic Regression
0,0.13174517691845145,Logistic Regression
0,0.3687568568713784,Logistic Regression
0,0.04014997250926544,Logistic Regression
0,0.19308784688603553,Logistic Regression
0,0.0397755057646475,Logistic Regression
0,0.04076932321983884,Logistic Regression
0,0.04977216452998223,Logistic Regression
0,0.3845457812172397,Logistic Regression
0,0.42521142968960624,Logistic Regression
1,0.3431524959620176,Logistic Regression
0,0.1400501759024203,Logistic Regression
0,0.2990594368197901,Logistic Regression
0,0.20102913437583836,Logistic Regression
0,0.12277970068791855,Logistic Regression
0,0.04284952066135017,Logistic Regression
0,0.0337099862931437,Logistic Regression
0,0.18204159748622295,Logistic Regression
0,0.17016382450054057,Logistic Regression
1,0.24386414230561237,Logistic Regression
1,0.8789932395051407,Logistic Regression
0,0.01907412285134369,Logistic Regression
0,0.14588278038372016,Logistic Regression
0,0.1924011888127547,Logistic Regression
0,0.060484035926867796,Logistic Regression
0,0.12354852565862384,Logistic Regression
0,0.029207111842841527,Logistic Regression
0,0.34439565667861727,Logistic Regression
0,0.04040473160678826,Logistic Regression
0,0.057593650817945985,Logistic Regression
0,0.1256281448160511,Logistic Regression
0,0.12420236639187188,Logistic Regression
0,0.19738941126932064,Logistic Regression
0,0.05414467740094231,Logistic Regression
0,0.18242945200385396,Logistic Regression
0,0.040569202586595465,Logistic Regression
0,0.05866167772683062,Logistic Regression
0,0.01592215486065296,Logistic Regression
0,0.02042768471973022,Logistic Regression
0,0.6215885145590228,Logistic Regression
0,0.05158287034901354,Logistic Regression
0,0.041129306046381986,Logistic Regression
0,0.03963329167161633,Logistic Regression
0,0.1982600746839387,Logistic Regression
0,0.03013741714026541,Logistic Regression
0,0.1394649286793742,Logistic Regression
1,0.20375501389778317,Logistic Regression
0,0.348457773738148,Logistic Regression
0,0.036397914425351785,Logistic Regression
0,0.04450181863819602,Logistic Regression
0,0.16621436157554814,Logistic Regression
0,0.0318348313362814,Logistic Regression
0,0.08982531910531599,Logistic Regression
0,0.025854937520007004,Logistic Regression
0,0.03946431364490022,Logistic Regression
1,0.6170638830005553,Logistic Regression
0,0.025942135741963024,Logistic Regression
0,0.44217053743222234,Logistic Regression
0,0.14202055909605693,Logistic Regression
1,0.8098817575070824,Logistic Regression
0,0.04006577970275904,Logistic Regression
0,0.026387627956633297,Logistic Regression
0,0.03542568159433823,Logistic Regression
0,0.17292770200782293,Logistic Regression
0,0.3891085651745011,Logistic Regression
1,0.6108081758306183,Logistic Regression
0,0.03685790736660843,Logistic Regression
0,0.17881652138431126,Logistic Regression
1,0.702137296850283,Logistic Regression
0,0.06826433916493146,Logistic Regression
0,0.18404495760325856,Logistic Regression
0,0.052697039001310175,Logistic Regression
0,0.03698247792247156,Logistic Regression
0,0.03668546443144749,Logistic Regression
0,0.036020050686785376,Logistic Regression
1,0.19369187615201722,Logistic Regression
0,0.008888165429495887,Logistic Regression
0,0.10868595245287516,Logistic Regression
0,0.4227607190955208,Logistic Regression
1,0.8076911887355476,Logistic Regression
0,0.053758149621117246,Logistic Regression
0,0.05586631548091958,Logistic Regression
0,0.04292269805449256,Logistic Regression
0,0.35777103432859403,Logistic Regression
0,0.015388268483829792,Logistic Regression
0,0.4074551258301533,Logistic Regression
0,0.05411754883376818,Logistic Regression
0,0.060954868125631556,Logistic Regression
0,0.23904511661629813,Logistic Regression
0,0.04670218950566274,Logistic Regression
0,0.1888593273142053,Logistic Regression
0,0.07127609462921636,Logistic Regression
